106.0 0.8080800386320284 0.5222557370944467 0.7329842931937173 
98.0 0.822963246647457 0.5441191712131646 0.7591623036649214 
104.0 0.799064687926377 0.5083130566751255 0.743455497382199 
98.0 0.7731369049790102 0.4649055017227169 0.7801047120418848 
96.0 0.774081148817991 0.4684871293580971 0.7853403141361257 
106.0 0.7972888899718168 0.5006647116324536 0.743455497382199 
96.0 0.7740897288265709 0.46836416725654767 0.7905759162303665 
98.0 0.7728737470842735 0.4694742458452136 0.7801047120418848 
100.0 0.7723988026876346 0.4649515846720257 0.774869109947644 
94.0 0.7816594746006511 0.4849226132290648 0.7958115183246073 
100.0 0.7774416811258915 0.47396801666251387 0.7643979057591623 
98.0 0.7728804947226 0.4744490632752739 0.774869109947644 
94.0 0.8084126984126984 0.5202508960573475 0.7853403141361257 
103.0 0.8060943498340876 0.5148492861094282 0.743455497382199 
95.0 0.7830673530673531 0.48220230671565484 0.774869109947644 
103.0 0.7741079872915559 0.47125366937511154 0.7643979057591623 
104.0 0.7858393800788642 0.4857393181072398 0.7486910994764397 
103.0 0.8058478227412758 0.5151005088555798 0.743455497382199 
103.0 0.7747068330789262 0.4664781109135948 0.7643979057591623 
103.0 0.7696161667920334 0.465222948721126 0.7696335078534031 
102.0 0.7761916218142149 0.4751146381277211 0.7591623036649214 
105.0 0.8158517274587369 0.5276626521787812 0.7329842931937173 
100.0 0.7726797763639868 0.4635976462921435 0.7696335078534031 
100.0 0.8328171115719252 0.5594974959680841 0.7486910994764397 
101.0 0.7955190642546226 0.4986503232094739 0.7539267015706806 
103.0 0.7689925473646404 0.4584135947845625 0.7801047120418848 
108.0 0.806089639828482 0.514651745840076 0.7329842931937173 
106.0 0.796975389038111 0.5023549434436532 0.743455497382199 
100.0 0.7720520869301357 0.4676505853837821 0.7696335078534031 
103.0 0.806097979088993 0.5135322921260728 0.743455497382199 
96.0 0.7739309986678409 0.4691885400164043 0.7905759162303665 
104.0 0.7858393800788641 0.4857393181072399 0.7539267015706806 
99.0 0.7858021700126964 0.48700499769048144 0.7591623036649214 
95.0 0.7830759330759332 0.47824096077572154 0.774869109947644 
111.0 0.8057562021371503 0.5174196255078607 0.7329842931937173 
105.0 0.7847362158594506 0.4870049752690596 0.7539267015706806 
98.0 0.773008699850805 0.4676367934195259 0.774869109947644 
109.0 0.7925408181073073 0.4958734985940869 0.743455497382199 
101.0 0.7960272068007088 0.4995405179615705 0.7486910994764397 
93.0 0.8014192343604108 0.5135842293906809 0.806282722513089 
102.0 0.7767743723969656 0.47154204584545134 0.7591623036649214 
105.0 0.7727148662357007 0.4652940697295536 0.7591623036649214 
93.0 0.8011017740429505 0.5174551971326165 0.806282722513089 
99.0 0.7856739648844913 0.4938172675462297 0.7591623036649214 
101.0 0.7956410154741348 0.5014805166370632 0.7486910994764397 
97.0 0.7873406315511579 0.48575402643951027 0.7643979057591623 
100.0 0.7770753807595911 0.48036532305982027 0.7643979057591623 
98.0 0.7730086998508051 0.4676367934195258 0.774869109947644 
103.0 0.8063212358238779 0.5133619308781253 0.7382198952879582 
97.0 0.7825975194396246 0.4770676403503728 0.774869109947644 
101.0 0.7697451425982339 0.4603151552748327 0.7853403141361257 
104.0 0.7855067858438309 0.48809768080715854 0.7539267015706806 
106.0 0.7974450363103597 0.5006547194144223 0.743455497382199 
103.0 0.8167404910023652 0.5302915483560645 0.7329842931937173 
92.0 0.8228291316526611 0.5632974910394265 0.8272251308900523 
96.0 0.7739389013073225 0.4756981683191361 0.7853403141361257 
93.0 0.8014192343604108 0.513584229390681 0.8010471204188482 
101.0 0.7696344006270268 0.463599490671237 0.774869109947644 
94.0 0.8084126984126982 0.5224731182795698 0.7853403141361257 
100.0 0.7721682309487188 0.4650601011614194 0.7696335078534031 
107.0 0.7823401030144075 0.47819885285492497 0.7486910994764397 
105.0 0.815415156089097 0.5277136797348797 0.7277486910994764 
102.0 0.7761105871665027 0.4753824684595931 0.7591623036649214 
98.0 0.7737229855650909 0.46509122997296126 0.774869109947644 
102.0 0.7764417781619322 0.4739004085453701 0.7643979057591623 
101.0 0.8073354078873975 0.5143965416921479 0.743455497382199 
104.0 0.785612494089074 0.4872266733385425 0.7486910994764397 
108.0 0.8071161548257942 0.5217814047022971 0.7277486910994764 
102.0 0.7868382914082528 0.4883582766765879 0.7539267015706806 
103.0 0.7692137441720986 0.46035736338155686 0.774869109947644 
99.0 0.7704627007066032 0.46725335046642347 0.7853403141361257 
106.0 0.798289683804558 0.5047970509812616 0.7382198952879582 
102.0 0.7759998451952955 0.4742793394685331 0.7643979057591623 
102.0 0.7876168632394562 0.4874853498532715 0.7539267015706806 
102.0 0.7767743723969653 0.47154204584545145 0.7643979057591623 
101.0 0.7706975235506148 0.4623967654209589 0.7801047120418848 
99.0 0.7969160655810206 0.5010210570054024 0.7539267015706806 
102.0 0.776476887532803 0.4715777546548793 0.7591623036649214 
102.0 0.7867033386417212 0.49019572910227566 0.7539267015706806 
94.0 0.8085714285714285 0.5216487455197132 0.7801047120418848 
102.0 0.7761105871665027 0.4753824684595931 0.7591623036649214 
97.0 0.7874828790618265 0.48497240400188124 0.7643979057591623 
104.0 0.799023199023199 0.5105594405594405 0.743455497382199 
99.0 0.7859303751409015 0.48427370599367264 0.7591623036649214 
99.0 0.7973011746952696 0.500329812765771 0.7539267015706806 
102.0 0.7867033386417212 0.49019572910227566 0.7539267015706806 
100.0 0.7726489590353518 0.4637373550896746 0.774869109947644 
95.0 0.7778206778206779 0.47118157380254155 0.7801047120418848 
105.0 0.7729124946941986 0.46432272244241685 0.7591623036649214 
94.0 0.8085714285714285 0.519426523297491 0.7853403141361257 
102.0 0.7876168632394562 0.4874853498532715 0.7539267015706806 
105.0 0.7729124946941986 0.46432272244241685 0.7591623036649214 
97.0 0.7816263458368722 0.477689510310478 0.7696335078534031 
102.0 0.7876168632394562 0.4874853498532715 0.7539267015706806 
95.0 0.783075933075933 0.4800811464521142 0.774869109947644 
102.0 0.7868382914082528 0.4883582766765879 0.7539267015706806 
107.0 0.7825377314729055 0.47722750556778826 0.7539267015706806 
92.0 0.8169561157796451 0.5582795698924732 0.8324607329842932 
96.0 0.8136636636636636 0.5296408045977011 0.7696335078534031 
100.0 0.7773988026876346 0.4755616642476224 0.7643979057591623 
