1565 966 272 1847 2072 
1717 1129 112 2350 504 
1770 928 112 2334 504 
1808 1121 112 2341 2028 
1772 928 112 2334 504 
1797 1128 112 2402 852 
1278 1818 2330 71 2128 
527 1036 112 2386 467 
1565 966 272 1047 2072 
1394 1749 52 2379 336 
1717 1122 271 2358 2145 
1728 1129 112 2350 174 
1717 854 112 2479 504 
1717 1241 112 2348 504 
1717 1317 103 1987 838 
1717 1895 112 2479 504 
1278 1818 2330 322 2128 
1717 1726 113 2350 504 
1076 2165 1757 2314 62 
490 928 112 2334 504 
1206 1129 112 2349 504 
868 2165 1236 99 271 
1394 2393 52 2343 504 
1717 534 103 2348 504 
1717 928 62 2334 504 
1504 966 272 2379 2072 
1394 2488 52 2393 504 
1394 928 277 2347 437 
1772 1236 112 2348 504 
1394 928 277 2379 446 
1716 1984 104 2350 504 
1738 1366 103 2350 504 
1738 305 113 2350 504 
1446 966 272 1847 2072 
1717 305 113 2350 504 
1712 1459 112 2365 504 
1808 928 112 2341 2028 
1076 2165 1757 2483 271 
1640 1807 128 2372 504 
1717 1237 112 2349 504 
1514 928 112 2334 504 
1717 1129 112 2349 504 
1201 1129 112 2350 504 
1397 1807 120 2402 504 
1717 56 112 2350 504 
1717 1366 103 2350 504 
1717 1122 271 2339 504 
1717 1122 271 2360 2145 
1717 1241 112 2349 504 
1717 1452 158 2334 504 
1564 1028 112 2386 467 
1717 1128 112 2350 504 
1076 2165 1757 2314 221 
1717 1366 103 2402 504 
490 928 112 2350 504 
130 1269 1724 2316 504 
1717 1366 103 2313 504 
1514 928 112 2356 504 
1717 1269 112 2350 504 
1717 534 103 2350 504 
