5 2323 1971 579 21 
39 155 175 19 21 
535 1087 1969 2377 1 
61 48 175 54 21 
27 87 21 1427 19 
3 1187 1971 2211 7 
3 170 71 70 19 
51 56 1971 46 21 
62 140 1971 66 22 
1695 1168 1971 955 12 
25 1443 21 1426 19 
43 1448 175 39 9 
65 566 1971 150 22 
775 54 1971 955 10 
528 2463 1971 955 7 
54 291 1971 195 3 
47 535 1971 1171 2030 
54 1427 1971 195 3 
25 1427 1971 579 23 
535 1087 1969 2399 1 
535 1139 1969 2111 1 
27 1160 1971 579 21 
43 1448 175 54 9 
2211 489 1084 2111 3 
65 140 2189 1025 16 
3 1187 1971 575 65 
3 1167 1971 192 12 
65 148 1971 579 21 
776 54 1971 955 10 
1799 1187 1971 895 35 
47 535 1971 1171 2094 
25 1427 1971 195 23 
2283 1187 1971 955 7 
3 1187 1971 895 54 
17 1160 1971 579 21 
5 2371 174 1427 19 
65 140 1971 579 22 
51 55 1971 579 21 
3 1197 1971 955 12 
1059 54 1971 955 2 
5 2371 21 1427 19 
821 54 1971 955 10 
3 1187 1971 955 7 
5 1203 1971 579 21 
735 54 1971 1851 10 
3 1187 1971 575 19 
5 2243 1971 1427 19 
65 140 1971 579 16 
1032 2463 1971 955 7 
787 54 1971 955 10 
5 1448 21 1427 19 
51 1427 1971 579 23 
3 1168 1971 955 12 
6 1427 2355 579 23 
65 140 1971 1025 16 
2320 1187 1971 955 7 
3 1187 1971 69 7 
5 2354 1971 579 21 
3 1168 1971 952 12 
3 1187 1971 192 19 
55 1187 1971 955 457 
5 2193 1971 579 21 
65 140 1971 579 21 
1059 54 1971 955 11 
45 1160 1971 579 13 
5 2323 1971 579 23 
69 1160 1971 2038 15 
3 1168 1971 955 13 
821 54 1971 1754 11 
535 1388 1969 2111 1 
1449 1187 1971 69 3 
3 2330 1971 758 65 
65 566 1971 150 17 
2 1187 2089 955 7 
65 140 1971 834 16 
735 54 1971 955 10 
3 1187 1971 192 8 
3 1187 1971 955 11 
47 56 1971 1171 2270 
1799 1187 1971 895 51 
1 2493 1971 579 21 
3 1187 1971 575 2167 
5 2456 1971 579 708 
68 140 1971 579 17 
3 1187 1971 69 1080 
3 1187 1969 192 13 
3 1187 1971 959 7 
5 2327 1971 579 751 
5 2333 1971 579 21 
2115 1187 1971 69 3 
5 787 1971 579 15 
2 1187 2349 955 7 
