24 2 11 0 16 
0 8 29 2 25 
6 21 26 0 1 
0 0 29 19 22 
0 8 29 2 25 
18 23 27 0 14 
0 25 29 8 17 
6 21 26 0 1 
18 23 27 0 14 
0 0 29 18 22 
0 3 29 22 19 
0 0 29 8 25 
9 21 26 0 1 
9 21 26 0 1 
0 3 29 22 19 
0 0 29 22 19 
10 4 29 0 16 
0 0 29 19 25 
17 9 26 0 1 
7 4 29 0 16 
20 24 28 0 1 
0 0 29 8 25 
19 24 29 0 1 
13 4 29 0 16 
8 21 26 1 0 
20 24 28 0 1 
13 9 29 0 16 
13 23 29 0 16 
8 21 27 0 0 
8 13 26 0 16 
7 4 29 0 16 
8 21 26 1 0 
8 21 27 0 0 
13 9 29 0 16 
15 21 27 0 18 
0 0 29 3 22 
17 15 26 0 1 
0 25 29 8 17 
13 9 21 0 16 
9 21 27 0 4 
0 0 29 3 22 
8 21 27 0 3 
15 21 9 0 16 
17 15 26 0 1 
8 21 27 0 3 
24 16 14 0 2 
19 24 29 0 1 
15 16 9 0 21 
14 21 27 0 4 
24 17 29 0 1 
8 13 26 0 16 
24 16 14 0 2 
15 21 9 0 16 
24 17 29 0 1 
12 9 29 0 16 
12 9 29 0 16 
0 8 29 2 25 
16 21 26 0 1 
18 23 27 0 14 
9 21 26 0 1 
0 3 29 22 19 
22 19 28 0 0 
24 2 11 0 16 
0 0 29 22 19 
5 27 18 0 0 
10 4 29 0 16 
20 24 28 0 1 
15 21 27 0 18 
7 4 29 0 16 
8 21 26 1 0 
8 21 27 0 0 
13 9 29 0 16 
0 25 29 8 17 
0 0 29 3 22 
17 15 26 0 1 
8 21 27 0 3 
19 24 29 0 1 
13 9 26 0 16 
9 21 27 0 4 
24 17 29 0 1 
8 13 26 0 16 
24 16 14 0 2 
13 26 9 0 16 
12 9 29 0 16 
16 21 26 0 1 
0 8 29 2 25 
18 23 27 0 14 
9 21 26 0 1 
0 3 29 22 19 
0 0 29 19 25 
24 2 11 0 16 
7 4 29 0 16 
0 0 29 22 19 
0 0 29 8 25 
10 4 29 0 16 
20 24 28 0 1 
8 21 26 1 0 
8 21 27 0 0 
13 9 29 0 16 
18 21 27 0 15 
